DATE,SCRIP CODE,DELIVERY QTY,DELIVERY VAL,DAY'S VOLUME,DAY'S TURNOVER,DELV. PER.
2021-10-11,506767,8395,33641704,12423,50199927,67.58
2021-10-11,506808,62006,1108668,74037,1313072,83.75
2021-10-11,506820,1071,3365511,1536,4807548,69.73
2021-10-11,506852,55403,8401865,64713,10126686,85.61
2021-10-11,506854,19263,14662033,26008,19826099,74.07
2021-10-11,506858,4311,194978,4311,194978,100.0
2021-10-11,506863,38695,52583,38695,52583,100.0
2021-10-11,506879,8040,4657170,9901,5755519,81.2
2021-10-11,506910,7711,624591,9956,814302,77.45
2021-10-11,506919,1438,303850,1642,348964,87.58
2021-10-11,506943,1844,3387521,5176,9367378,35.63
2021-10-11,506981,465,67635,894,131014,52.01
2021-10-11,507155,6105,401355,6105,401355,100.0
2021-10-11,507180,1676,154111,1676,154111,100.0
2021-10-11,507205,43955,1902014,43955,1902014,100.0
2021-10-11,507265,672,45733,672,45733,100.0
2021-10-11,507300,78,189948,78,189948,100.0
2021-10-11,507315,56649,924837,56649,924837,100.0
2021-10-11,507410,110124,5880622,189639,10276771,58.07
2021-10-11,507435,614,43910,614,43910,100.0
2021-10-11,507438,5467,3392274,16431,10261915,33.27
2021-10-11,507442,40506,849955,40506,849955,100.0
2021-10-11,507474,3950,249048,4339,275457,91.03
2021-10-11,507486,747,52825,747,52825,100.0
2021-10-11,507488,15923,12370579,40378,31429276,39.43
2021-10-11,507490,248250,7094097,248250,7094097,100.0
2021-10-11,507498,22576,312677,22576,312677,100.0
2021-10-11,507508,25370,162050,25370,162050,100.0
2021-10-11,507514,17498,822406,20148,943569,86.85
2021-10-11,507515,686,14877,686,14877,100.0
2021-10-11,507522,199,1466,199,1466,100.0
2021-10-11,507525,49,39641,62,51164,79.03
2021-10-11,507526,24924,14006042,55094,31234176,45.24
2021-10-11,507552,77648,5932308,96027,7412512,80.86
2021-10-11,507580,5066,594496,7159,848031,70.76
2021-10-11,507598,3165,231520,4598,332558,68.83
2021-10-11,507621,473,166236,586,206231,80.72
2021-10-11,507645,55,750583,69,950254,79.71
2021-10-11,507685,1448199,955867904,1973854,1299279141,73.37
2021-10-11,507690,3455,258089,3751,279434,92.11
2021-10-11,507717,5956,4953606,11721,9734328,50.81
2021-10-11,507747,3083,2125421,3832,2681362,80.45
2021-10-11,507753,185510,11279008,241951,14923771,76.67
2021-10-11,507759,6052,219991,6052,219990,100.0
2021-10-11,507779,4038,682221,5862,992402,68.88
2021-10-11,507785,2585,203061,2585,203061,100.0
2021-10-11,507789,8223,1251130,11325,1733256,72.61
2021-10-11,507794,13697,893045,21074,1405430,64.99
2021-10-11,507813,2759,183559,2759,183559,100.0
2021-10-11,507815,891,5190165,1604,9385720,55.55
2021-10-11,507817,384,29357,527,39034,72.87
2021-10-11,507828,45058,291075,51010,332070,88.33
2021-10-11,507833,26114,33425,26114,33425,100.0
2021-10-11,507836,421,235782,662,372171,63.6
2021-10-11,507852,596,4911,596,4911,100.0
2021-10-11,507864,1199,42685,1325,47157,90.49
2021-10-11,507872,9300,550227,9300,550227,100.0
2021-10-11,507878,2767181,4978834,2767181,4978834,100.0
2021-10-11,507880,34488,18752850,117029,64670663,29.47
2021-10-11,507894,2,40,2,39,100.0
2021-10-11,507910,161054,6933375,182862,8083842,88.07
2021-10-11,507912,2221,285399,3085,398554,71.99
2021-10-11,507944,18751,17796575,21159,19713951,88.62
2021-10-11,507946,4037,450125,4037,450125,100.0
2021-10-11,507948,2298,108975,2298,108975,100.0
2021-10-11,507960,1492,232379,2253,351275,66.22
2021-10-11,507966,535,14338,540,14860,99.07
2021-10-11,507970,2012,61068,2012,61068,100.0
2021-10-11,507981,14665,549938,17600,662256,83.32
2021-10-11,507998,9417,550424,12754,756549,73.84
2021-10-11,508136,4700,1092045,6200,1459750,75.81
2021-10-11,508306,354,9682,510,14290,69.41
2021-10-11,508486,330,2033642,619,3824919,53.31
2021-10-11,508494,3845,316636,4866,400910,79.02
2021-10-11,508571,89,3173,89,3172,100.0
2021-10-11,508664,5349,153249,5951,177661,89.88
2021-10-11,508670,79,284397,109,387227,72.48
2021-10-11,508807,1021,587812,1021,587812,100.0
2021-10-11,508814,3761,5674597,6600,10047501,56.98
2021-10-11,508860,7069,3675,7069,3675,100.0
2021-10-11,508869,95532,418354128,100892,441927226,94.69
2021-10-11,508875,1155,114345,1161,115599,99.48
2021-10-11,508905,1370,54869,1375,54089,99.64
2021-10-11,508906,2934,1293748,9519,4250394,30.82
2021-10-11,508918,11632,501921,11632,510967,100.0
2021-10-11,508922,1587,21353,1587,21353,100.0
2021-10-11,508929,123,1124,123,1124,100.0
2021-10-11,508933,9829,1091019,11222,1263738,87.59
2021-10-11,508941,1992,1048589,2972,1560619,67.03
2021-10-11,508954,549,28603,787,41097,69.76
2021-10-11,508956,2986,8629,2986,8629,100.0
2021-10-11,508963,100,270,100,270,100.0
2021-10-11,508969,25925,59628,29162,67857,88.9
2021-10-11,508989,15803,1885298,35956,4295912,43.95
2021-10-11,508996,519266,490114,519266,490114,100.0
2021-10-11,509009,4465,292646,4465,292646,100.0
2021-10-11,509020,52742,371798,52742,371798,100.0
2021-10-11,509026,212,13303,212,13303,100.0
2021-10-11,509040,5083,144017,5083,144017,100.0
2021-10-11,509048,2810,38837,2810,38837,100.0
2021-10-11,509051,6392104,9191801,6392104,9191801,100.0
2021-10-11,509053,43438,490850,43438,490849,100.0
2021-10-11,509055,6319,4272276,10480,7096818,60.3
2021-10-11,509069,22923,86913,22923,86913,100.0
2021-10-11,509073,19245,393351,19245,393351,100.0
2021-10-11,509077,10110,302289,13895,409975,72.76
2021-10-11,509079,6973,1384838,12903,2566589,54.04
2021-10-11,509084,106,3009,106,3009,100.0
2021-10-11,509152,186,178830,560,547130,33.21
2021-10-11,509162,11714,979291,18442,1550016,63.52
2021-10-11,509196,4435,184718,5236,229559,84.7
2021-10-11,509220,17754,878823,37242,1846747,47.67
2021-10-11,509243,2384,6054645,6300,15779682,37.84
2021-10-11,509423,496,16939,656,21737,75.61
2021-10-11,509438,1059,2010406,1376,2570583,76.96
2021-10-11,509449,4921,199459,4921,199459,100.0
2021-10-11,509470,14,175014,21,262484,66.67
2021-10-11,509472,828,311923,828,311923,100.0
2021-10-11,509480,237425,197109987,245204,203611186,96.83
2021-10-11,509486,2593,371188,4407,631668,58.84
2021-10-11,509488,22455,13459527,39196,23567811,57.29
2021-10-11,509496,26270,2264474,71662,6284870,36.66
2021-10-11,509525,682,539156,884,691373,77.15
2021-10-11,509546,680,10642,680,10640,100.0
2021-10-11,509557,1360,4765848,1793,6304427,75.85
2021-10-11,509563,3920,24393,3920,24393,100.0
2021-10-11,509567,4175,1668330,9074,3651537,46.01
2021-10-11,509631,2129,5222757,6795,16734864,31.33
2021-10-11,509635,160,52744,214,70206,74.77
2021-10-11,509675,1118,5877494,2454,13003110,45.56
2021-10-11,509692,99,17473,99,17473,100.0
2021-10-11,509709,24128,1681722,36333,2530230,66.41
2021-10-11,509715,20337,2241138,83540,9309357,24.34
2021-10-11,509760,483,6636,483,6636,100.0
2021-10-11,509820,2906,773142,5093,1357305,57.06
2021-10-11,509835,134,3147,134,3147,100.0
2021-10-11,509874,7454,723038,13642,1329439,54.64
2021-10-11,509895,434,137795,602,196017,72.09
2021-10-11,509930,2785,7255622,4942,12845551,56.35
2021-10-11,509945,702,220852,702,220852,100.0
2021-10-11,509966,2206,7656254,2558,8857414,86.24
2021-10-11,510245,167545,1008621,247910,1480824,67.58
2021-10-11,511012,8480132,5547690,8480132,5547690,100.0
2021-10-11,511016,14294,70036,14294,70036,100.0
2021-10-11,511034,9935,1569234,44708,7177922,22.22
2021-10-11,511064,2785,557,2785,557,100.0
2021-10-11,511066,11802,201815,14501,249052,81.39
2021-10-11,511076,30478,1028633,69302,2413471,43.98
2021-10-11,511092,194,754,194,754,100.0
2021-10-11,511108,6992,1572501,9006,2051048,77.64
2021-10-11,511110,10,61,10,61,100.0
2021-10-11,511116,470293,202909,470293,202909,100.0
2021-10-11,511131,100,915,100,915,100.0
2021-10-11,511144,57823,584591,57823,584591,100.0
2021-10-11,511147,4836,105425,7010,151286,68.99
2021-10-11,511153,1104,198276,1104,198276,100.0
2021-10-11,511187,7761,17563,7761,17563,100.0
2021-10-11,511194,6255,460663,6255,460663,100.0
2021-10-11,511196,80983,56279136,184095,129714098,43.99
2021-10-11,511208,56555,326888,104450,605777,54.15
2021-10-11,511218,188794,251299308,203599,271032916,92.73
2021-10-11,511243,425351,242118179,455198,259442014,93.44
2021-10-11,511333,4318,876986,6628,1337640,65.15
2021-10-11,511355,5980,44073,8038,57908,74.4
2021-10-11,511359,1281,30552,1862,46207,68.8
2021-10-11,511377,500,3665,500,3665,100.0
2021-10-11,511391,1270,19875,1270,19875,100.0
2021-10-11,511411,670,35075,997,52790,67.2
2021-10-11,511413,455,57153,455,57153,100.0
2021-10-11,511431,1298330,57126520,3082410,139697968,42.12
2021-10-11,511441,16,148,16,148,100.0
2021-10-11,511451,70,381,70,393,100.0
2021-10-11,511463,10786,203177,10786,203177,100.0
2021-10-11,511473,6551,173602,6851,181326,95.62
2021-10-11,511493,652,1480,652,1480,100.0
2021-10-11,511501,8233,196358,10605,255138,77.63
2021-10-11,511505,1535,141604,2099,194021,73.13
2021-10-11,511507,1,8,1,8,100.0
2021-10-11,511509,32393,2439193,37258,2835373,86.94
2021-10-11,511523,8135,85662,9285,98255,87.61
2021-10-11,511525,152080,170329,152080,170329,100.0
2021-10-11,511533,1456,72800,1561,77366,93.27
2021-10-11,511535,4118,201371,4464,228910,92.25
2021-10-11,511539,100,2120,100,2120,100.0
2021-10-11,511543,1372,13007,1397,12455,98.21
2021-10-11,511549,5299,321650,5521,332365,95.98
2021-10-11,511551,11762,1663355,11762,1663355,100.0
2021-10-11,511557,1290,47021,1324,46590,97.43
2021-10-11,511559,8074,449319,13182,687999,61.25
2021-10-11,511571,1760,87200,1760,87200,100.0
2021-10-11,511585,754,1147,754,1146,100.0
2021-10-11,511589,7438,305330,10820,449684,68.74
2021-10-11,511593,2025,10125,2025,11015,100.0
2021-10-11,511597,727,2927,727,2927,100.0
2021-10-11,511601,2064,19196,3024,27717,68.25
2021-10-11,511605,1781,258245,2255,327072,78.98
2021-10-11,511609,810,12231,810,12151,100.0
2021-10-11,511611,5404,14249,5404,14249,100.0
2021-10-11,511618,45523,18217,45523,18217,100.0
2021-10-11,511628,6164,428398,6164,428398,100.0
2021-10-11,511630,20382,60137,20382,60137,100.0
2021-10-11,511654,5787,58739,5787,56191,100.0
2021-10-11,511658,14234,780024,16289,903416,87.38
2021-10-11,511672,65569,3035204,65569,3035204,100.0
2021-10-11,511676,10938,1673514,20797,3193344,52.59
2021-10-11,511688,2500,18950,2500,18950,100.0
2021-10-11,511692,700,25721,700,25721,100.0
2021-10-11,511696,50,3043,50,3042,100.0
2021-10-11,511700,100,161,100,161,100.0
2021-10-11,511702,450,2867,450,2866,100.0
2021-10-11,511710,64855,76529,68929,81190,94.09
2021-10-11,511712,589,7127,589,7078,100.0
2021-10-11,511714,8,234,8,233,100.0
2021-10-11,511716,10705,51267,10705,51267,100.0
2021-10-11,511724,8249,288715,8373,293917,98.52
2021-10-11,511726,1640,48380,6542,193880,25.07
2021-10-11,511728,870,9579,870,9629,100.0
2021-10-11,511730,2050,32206,2050,32205,100.0
2021-10-11,511736,39772,166645,39772,166644,100.0
2021-10-11,511742,14402,1852098,19881,2557955,72.44
2021-10-11,511754,1416,167938,1836,216958,77.12
2021-10-11,511756,334,1392,334,1392,100.0
2021-10-11,511758,112,2996,112,2996,100.0
2021-10-11,511760,805,3116,805,3115,100.0
2021-10-11,511764,1434,20793,1434,20794,100.0
2021-10-11,511766,754,304579,932,379850,80.9
2021-10-11,511768,10376,1273135,10376,1273135,100.0
2021-10-11,512018,66778,124875,74800,140813,89.28
2021-10-11,512020,87,169668,138,270659,63.04
2021-10-11,512047,26796,75833,26805,75858,99.97
2021-10-11,512048,680709,672846,680709,672846,100.0
2021-10-11,512064,20,2002,20,2002,100.0
2021-10-11,512068,99774,2100243,119305,2549658,83.63
2021-10-11,512070,581146,429418742,719442,533398621,80.78
2021-10-11,512093,62496,184989,62496,184988,100.0
2021-10-11,512103,3,209,3,209,100.0
2021-10-11,512131,15557,720290,18849,853859,82.53
2021-10-11,512161,72885,15717651,154575,30568615,47.15
2021-10-11,512165,1192,121406,1735,177103,68.7
2021-10-11,512175,18153,159021,21871,191477,83.0
2021-10-11,512179,24001,12252511,106900,54783442,22.45
2021-10-11,512197,28,114,28,114,100.0
2021-10-11,512215,32,1024,32,1024,100.0
2021-10-11,512217,59590,357540,60859,365625,97.91
2021-10-11,512229,4239,681929,4239,681929,100.0
2021-10-11,512237,97716,13431065,372101,51923648,26.26
2021-10-11,512247,29282,134112,42789,197273,68.43
2021-10-11,512257,44797,207859,67593,315098,66.27
2021-10-11,512267,215432,1676061,365241,2824450,58.98
2021-10-11,512279,1431,10092,1431,10092,100.0
2021-10-11,512296,2927,147521,5669,290270,51.63
2021-10-11,512301,5107,19764,5107,19764,100.0
2021-10-11,512329,1,329,1,329,100.0
2021-10-11,512344,2989,8965,2989,8965,100.0
2021-10-11,512359,205,1120,205,1119,100.0
2021-10-11,512379,99442,201601,99442,201601,100.0
2021-10-11,512381,621,77004,10642,1342049,5.84
2021-10-11,512393,1853,140828,1853,142662,100.0
2021-10-11,512399,27,1751,27,1750,100.0
2021-10-11,512405,13872,56438,13872,56438,100.0
2021-10-11,512425,191,102978,250,134380,76.4
2021-10-11,512437,3258,1859504,4706,2717449,69.23
2021-10-11,512441,2,52,2,52,100.0
2021-10-11,512443,1,10,1,10,100.0
2021-10-11,512453,3157,3659858,3157,3659858,100.0
2021-10-11,512455,89209,8463450,89209,8463450,100.0
2021-10-11,512463,180535,522020,180535,522020,100.0
2021-10-11,512477,841,78045,1134,107454,74.16
2021-10-11,512481,27116,128064,27116,128064,100.0
2021-10-11,512485,10,167,10,166,100.0
2021-10-11,512489,390,17082,461,19688,84.6
2021-10-11,512493,8397,355194,8397,355193,100.0
2021-10-11,512499,813009,398375,813009,398374,100.0
2021-10-11,512519,21700,1335635,33904,2058586,64.0
2021-10-11,512527,977,646872,1161,777231,84.15
2021-10-11,512529,54580,11909356,128629,27842279,42.43
2021-10-11,512531,6205,666728,10775,1170573,57.59
2021-10-11,512553,331,31611,332,31853,99.7
2021-10-11,512573,8924,5152272,15559,9019687,57.36
2021-10-11,512587,907,28798,1082,34783,83.83
2021-10-11,512589,151,2416,151,2356,100.0
2021-10-11,512597,1425,112290,1439,114063,99.03
2021-10-11,512599,268714,415852354,328610,508656135,81.77
2021-10-11,512604,30316,171286,31856,181115,95.17
2021-10-11,512608,501855,1922105,527010,2013407,95.23
2021-10-11,512618,1,3,1,3,100.0
2021-10-11,512624,14885,28877,14885,29128,100.0
2021-10-11,512626,11516,1012257,18448,1639155,62.42
2021-10-11,512634,906,46478,1421,72006,63.76
2021-10-11,513005,532,11604,532,11604,100.0
2021-10-11,513010,6662,6401183,11789,11413181,56.51
2021-10-11,513023,30048,3700412,58982,7310392,50.94
2021-10-11,513043,4516,114392,4516,114392,100.0
2021-10-11,513059,13061,127361,13061,127361,100.0
2021-10-11,513063,3461,47826,3461,47826,100.0
2021-10-11,513097,7453,1960885,13761,3646822,54.16
2021-10-11,513108,302,133228,338,149107,89.35
2021-10-11,513117,15901,90636,16171,90097,98.33
2021-10-11,513119,12,140,12,140,100.0
2021-10-11,513121,19665,582084,26131,773311,75.26
2021-10-11,513173,10470,411176,10470,411176,100.0
2021-10-11,513179,10609,42330,10620,41626,99.9
2021-10-11,513216,192223,825948,192223,825948,100.0
2021-10-11,513228,37733,1147084,68670,2075524,54.95
2021-10-11,513250,97139,1572000,97139,1572000,100.0
2021-10-11,513252,2296,1214355,3115,1622163,73.71
2021-10-11,513262,1054,1847686,1054,1847686,100.0
2021-10-11,513269,31095,3519954,39616,4545072,78.49
2021-10-11,513295,13998,30701,13998,30701,100.0
2021-10-11,513303,880,3388,1080,4179,81.48
2021-10-11,513305,216478,616963,216478,619065,100.0
2021-10-11,513307,4211,269301,4211,269301,100.0
2021-10-11,513309,2654,63915,2654,63915,100.0
2021-10-11,513335,20230,101945,20230,101945,100.0
2021-10-11,513337,380,5365,380,5365,100.0
2021-10-11,513343,2604,12343,2604,12342,100.0
2021-10-11,513349,9178,3367470,9178,3367470,100.0
2021-10-11,513353,4198,535455,5653,721799,74.26
2021-10-11,513361,228853,386761,228853,386761,100.0
2021-10-11,513369,5091,252769,6034,298900,84.37
2021-10-11,513375,5471,4836912,8523,7523250,64.19
2021-10-11,513377,97120,4350976,246119,11054611,39.46
2021-10-11,513401,1417,21326,1517,22649,93.41
2021-10-11,513418,18063,80742,18063,80741,100.0
2021-10-11,513434,4898,5562169,10415,11819346,47.03
2021-10-11,513436,32356,1211732,32356,1211732,100.0
2021-10-11,513446,152354,4997212,273547,9117196,55.7
2021-10-11,513452,67,531,67,531,100.0
2021-10-11,513456,8699,190824,8699,190824,100.0
2021-10-11,513460,1559,12948,1559,12948,100.0
2021-10-11,513472,9090,429317,9090,429317,100.0
2021-10-11,513488,2274,58897,2574,66330,88.34
2021-10-11,513498,341,7188,341,7188,100.0
2021-10-11,513502,272857,834942,272857,834942,100.0
2021-10-11,513507,600,35265,600,35265,100.0
2021-10-11,513509,257,50307,257,50307,100.0
2021-10-11,513511,1624,149814,2225,206842,72.99
2021-10-11,513513,24750,380408,24750,380407,100.0
2021-10-11,513515,13212,26689,13712,27770,96.35
2021-10-11,513517,8442,2026503,9609,2319415,87.86
2021-10-11,513519,20139,3829431,77027,14320111,26.15
2021-10-11,513528,188,435,259,598,72.59
2021-10-11,513532,7973,631861,8411,667689,94.79
2021-10-11,513536,13960,159424,20732,235004,67.34
2021-10-11,513540,100,1221,100,1221,100.0
2021-10-11,513548,1332,99401,1332,99401,100.0
2021-10-11,513554,6284,579699,7122,654570,88.23
2021-10-11,513558,7553,61104,7553,61074,100.0
2021-10-11,513566,5826,78463,5826,78463,100.0
2021-10-11,513579,100,312,100,312,100.0
2021-10-11,513599,254402,31952892,547349,69019933,46.48
2021-10-11,513605,8070,1695911,12627,2664134,63.91
2021-10-11,513642,9721,370640,9721,370640,100.0
2021-10-11,513683,526017,37084199,1653726,118488723,31.81
2021-10-11,513691,139787,383017,255239,700147,54.77
2021-10-11,513693,32932,1795967,32932,1795967,100.0
2021-10-11,513699,103,2732,103,2732,100.0
2021-10-11,513709,3316,400905,3987,479775,83.17
2021-10-11,513713,252633,2374751,313796,2986015,80.51
2021-10-11,513723,1591,118066,1591,118066,100.0
2021-10-11,513729,6705,434149,8389,543527,79.93
2021-10-11,514010,10796,49230,13433,63296,80.37
2021-10-11,514028,36713,486080,36713,486080,100.0
2021-10-11,514030,10709,3040286,17630,5025378,60.74
2021-10-11,514034,122746,3043149,122746,3043149,100.0
2021-10-11,514036,1601,1389829,1669,1494689,95.93
2021-10-11,514043,18878,5408468,18878,5408468,100.0
2021-10-11,514045,14792,1142682,18163,1353122,81.44
2021-10-11,514087,1529,206768,1529,206768,100.0
2021-10-11,514113,1541,94309,1541,94309,100.0
2021-10-11,514138,2515,807435,2515,807435,100.0
2021-10-11,514140,1918,26657,1918,26657,100.0
2021-10-11,514142,3118,227614,3632,269157,85.85
2021-10-11,514144,2400,1754,2400,1754,100.0
2021-10-11,514162,108425,18101554,270949,44549161,40.02
2021-10-11,514165,625500,10796130,1182441,20307411,52.9
2021-10-11,514167,6071,3006663,10687,5432582,56.81
2021-10-11,514171,1451,32792,1451,32792,100.0
2021-10-11,514175,14078,317042,14078,317042,100.0
2021-10-11,514183,275232,61005173,486053,104635005,56.63
2021-10-11,514197,2942,84441,2942,84441,100.0
2021-10-11,514211,266286,2444506,266286,2444506,100.0
2021-10-11,514215,10181,2477566,10181,2477566,100.0
2021-10-11,514221,739246,146137,739246,146137,100.0
2021-10-11,514223,16070,268208,16070,268208,100.0
2021-10-11,514234,5975,1093724,5975,1093493,100.0
2021-10-11,514238,510,32538,510,32538,100.0
2021-10-11,514240,14999,62815,14999,62815,100.0
2021-10-11,514248,900,30255,900,30255,100.0
2021-10-11,514264,737,5823,737,5783,100.0
2021-10-11,514266,1033,64356,1033,64356,100.0
2021-10-11,514272,11373,244520,11425,242352,99.54
2021-10-11,514274,16020,408510,25228,649411,63.5
2021-10-11,514280,3922,490226,3922,490226,100.0
2021-10-11,514286,139551,2770088,163254,3292366,85.48
2021-10-11,514300,10538,655464,18611,1163650,56.62
